,count,POS_Tag,word,PMI_Negative,SOW,PMI_Positive,tag
141957,1,RB,salaciously,,-1.28540636591,-1.28540636591,1
141959,5,JJ,undigested,-0.425206610853,0.425206610853,,1
141962,1,VBN,supprized,,-1.28540636591,-1.28540636591,1
141965,2469,JJ,massive,-2.08020788788,0.243623276897,-1.83658461098,1
141974,2741,VBN,ignored,-0.646634400026,-3.45192826496,-4.09856266499,1
141978,2,VBN,preseneted,-0.425206610853,0.425206610853,,1
141980,1,RB,conscientiously,,-1.28540636591,-1.28540636591,1
141981,121,VB,reopen,-1.91780509343,-0.00106229089698,-1.91886738432,1
142025,2,VBN,boyfried,-0.425206610853,0.425206610853,,1
142033,2,JJ,undrained,-0.425206610853,0.425206610853,,1
142043,12,VBG,siding,-1.68824101669,-0.374772927887,-2.06301394457,1
142056,1,RB,atmposhere,,-1.28540636591,-1.28540636591,1
142065,480,RB,stratosphere,-1.76224159813,-0.250146273373,-2.0123878715,1
142069,5,RB,considerately,-0.74713470574,-2.86019975506,-3.6073344608,1
142073,1,RB,bewilderingly,,-1.28540636591,-1.28540636591,1
142082,1,VBG,elongating,,-1.28540636591,-1.28540636591,1
142097,359,VBN,encouraged,-1.98230930711,0.0978061562782,-1.88450315083,1
142099,1,RB,instanly,-0.425206610853,0.425206610853,,1
142105,21,VBN,paged,-1.01016911157,-1.86019975506,-2.87036886663,1
142111,3,RB,unattractively,-1.01016911157,-1.86019975506,-2.87036886663,1
142112,1,RB,incrediubly,,-1.28540636591,-1.28540636591,1
142114,41,VBG,vowing,-0.875868019863,-2.30765873203,-3.18352675189,1
142127,3,JJ,exeptional,,-1.28540636591,-1.28540636591,1
142130,40,VBN,cushioned,-2.0466949876,0.194248028965,-1.85244695863,1
142135,67,VBN,butchered,-1.03186418267,-1.79606941764,-2.82793360031,1
142136,1,JJ,batic,,-1.28540636591,-1.28540636591,1
142140,164,VBN,accented,-2.69529577422,1.07470521672,-1.6205905575,1
142149,1,VBG,custing,-0.425206610853,0.425206610853,,1
142150,1,VBG,dethawing,,-1.28540636591,-1.28540636591,1
142164,2,RB,absoluely,-1.42520661085,-0.860199755057,-2.28540636591,1
142169,2,JJ,fabtastic,,-1.28540636591,-1.28540636591,1
142174,2,JJ,congressional,-1.42520661085,-0.860199755057,-2.28540636591,1
142176,1,JJ,ofhawaiian,,-1.28540636591,-1.28540636591,1
142186,1,RB,generlly,,-1.28540636591,-1.28540636591,1
142215,2,VBN,emasculated,-1.42520661085,-0.860199755057,-2.28540636591,1
142217,2,VBN,instated,-1.42520661085,-0.860199755057,-2.28540636591,1
142218,27,RB,ghastly,-0.858166018129,-2.37477292789,-3.23293894602,1
142224,1,VBG,ddicting,,-1.28540636591,-1.28540636591,1
142232,10,VBN,horned,-2.16217220502,0.362192666279,-1.79997953874,1
142245,80,VBN,originated,-1.93977978368,0.0328850410264,-1.90689474266,1
142246,1,VBG,21something,,-1.28540636591,-1.28540636591,1
142267,1,JJ,interestic,,-1.28540636591,-1.28540636591,1
142286,1,RB,ineptly,-0.425206610853,0.425206610853,,1
142303,1,VBG,hollowing,,-1.28540636591,-1.28540636591,1
142304,2,JJ,drooltastic,,-1.28540636591,-1.28540636591,1
142308,5,VBN,furthered,-0.425206610853,0.425206610853,,1
142310,1,RB,anywehere,-0.425206610853,0.425206610853,,1
142314,15,JJ,narcissistic,-1.16217220502,-1.44516225578,-2.6073344608,1
142319,1,VBN,decaffinated,-0.425206610853,0.425206610853,,1
142321,1,JJ,skakespearian,,-1.28540636591,-1.28540636591,1
142328,1,RB,funfully,-0.425206610853,0.425206610853,,1
142333,9,RB,pratically,-2.01016911157,0.139800244943,-1.87036886663,1
142336,10,VBN,enlisted,-2.16217220502,0.362192666279,-1.79997953874,1
142343,8,VBN,rekindled,,-1.28540636591,-1.28540636591,1
142355,1,JJ,enthuasiastic,-0.425206610853,0.425206610853,,1
142375,2,JJ,jingoistic,-1.42520661085,-0.860199755057,-2.28540636591,1
142403,24,RB,helpfully,-1.68824101669,-0.374772927887,-2.06301394457,1
142412,18,JJ,unhygienic,-0.595131612295,-3.86019975506,-4.45533136735,1
142419,1,RB,maturely,,-1.28540636591,-1.28540636591,1
142432,2,JJ,renewable,-0.425206610853,0.425206610853,,1
142443,2,RB,seasonly,-1.42520661085,-0.860199755057,-2.28540636591,1
142450,1,VBN,mached,-0.425206610853,0.425206610853,,1
142465,20,JJ,tasmanian,-2.74713470574,1.13980024494,-1.6073344608,1
142469,122,VBN,summed,-0.998391943798,-1.89582366479,-2.89421560859,1
142476,5,VBG,grounding,-1.16217220502,-1.44516225578,-2.6073344608,1
142478,369,VBG,deceiving,-1.53483110203,-0.648695649863,-2.18352675189,1
142480,1,JJ,recognisable,-0.425206610853,0.425206610853,,1
142485,3,VB,konnten,,-1.28540636591,-1.28540636591,1
142489,8,RB,ghostly,-1.10327851597,-1.59716534922,-2.70044386519,1
142491,13,VBN,coded,-2.54068382827,0.876765839109,-1.66391798916,1
142501,1,VBN,mariniated,-0.425206610853,0.425206610853,,1
142507,7,VBG,amazzzzing,-3.23256153291,1.72476274566,-1.50779878725,1
142521,3,VBG,rewarming,-2.01016911157,0.139800244943,-1.87036886663,1
142522,2,JJ,rancherous,,-1.28540636591,-1.28540636591,1
142529,16,JJ,stationary,-2.10327851597,0.277303768693,-1.82597474727,1
142551,2,VBD,wagged,-0.425206610853,0.425206610853,,1
142560,1,RB,overthere,-0.425206610853,0.425206610853,,1
142582,1,VBG,getying,,-1.28540636591,-1.28540636591,1
142587,16,VBN,infected,-0.617851688795,-3.66755467711,-4.28540636591,1
142594,1,VBG,recirculating,-0.425206610853,0.425206610853,,1
142620,2,JJ,cruciferous,,-1.28540636591,-1.28540636591,1
142636,1,VBG,rebutting,,-1.28540636591,-1.28540636591,1
142638,3,JJ,deilicious,,-1.28540636591,-1.28540636591,1
142641,4,VBG,perfuming,,-1.28540636591,-1.28540636591,1
142646,1,VBG,seesawing,-0.425206610853,0.425206610853,,1
142654,18,VBN,deposited,-1.27320351741,-1.18212784994,-2.45533136735,1
142663,11,VBN,worsened,-0.88463822949,-2.27523725434,-3.15987548383,1
142665,14,VBG,gliding,-2.64759903219,1.01426936286,-1.63332966933,1
142670,1,VBN,suppllied,,-1.28540636591,-1.28540636591,1
142684,1,JJ,unscottsdale,,-1.28540636591,-1.28540636591,1
142685,3,VBN,snugged,-1.01016911157,-1.86019975506,-2.87036886663,1
142691,28,VBG,dispensing,-1.14509869166,-1.48823097767,-2.63332966933,1
142692,99,VBG,mopping,-1.05456323093,-1.73091673811,-2.78547996904,1
142702,263,VBG,stealing,-1.70923809798,-0.338962851946,-2.04820094993,1
142704,115,VBN,laminated,-1.43780664763,-0.835108774094,-2.27291542173,1
142708,1,RB,seemi9ngly,,-1.28540636591,-1.28540636591,1
142712,1,JJ,interchangable,,-1.28540636591,-1.28540636591,1
142714,2,RB,unhesitatingly,-1.42520661085,-0.860199755057,-2.28540636591,1
142727,1,JJ,supernutritious,,-1.28540636591,-1.28540636591,1
142732,4,VBG,proofing,,-1.28540636591,-1.28540636591,1
142744,55,VBN,accosted,-1.11910348313,-1.55534517353,-2.67444865666,1
142746,23,VBN,dented,-1.0418779713,-1.76709035067,-2.80896832197,1
142751,1,VBG,stoppping,,-1.28540636591,-1.28540636591,1
142755,5,RB,imminently,-1.16217220502,-1.44516225578,-2.6073344608,1
142756,1,RB,friesthat,,-1.28540636591,-1.28540636591,1
142757,1,RB,misleadingly,-0.425206610853,0.425206610853,,1
142762,27,JJ,preppy,-1.85816601813,-0.0946650086942,-1.95283102682,1
142769,1,VBG,railroading,,-1.28540636591,-1.28540636591,1
142770,21,VBN,overheated,-0.817524033632,-2.53827166017,-3.3557956938,1
142776,3,RB,surprisely,-2.01016911157,0.139800244943,-1.87036886663,1
142780,1,VBN,pooched,,-1.28540636591,-1.28540636591,1
142786,1,VBG,exlpoding,,-1.28540636591,-1.28540636591,1
142788,241,VBG,hunting,-1.67988446433,-0.389128220864,-2.0690126852,1
142791,7,VBG,overlying,,-1.28540636591,-1.28540636591,1
142797,4,VBN,bilked,-0.425206610853,0.425206610853,,1
142800,1,JJ,unbilled,-0.425206610853,0.425206610853,,1
142813,1,RB,friere,,-1.28540636591,-1.28540636591,1
142814,1,VBN,ravvvved,-0.425206610853,0.425206610853,,1
142827,1,JJ,thevenetian,,-1.28540636591,-1.28540636591,1
142842,1,VBN,cememnted,,-1.28540636591,-1.28540636591,1
142844,1,VBN,enrtered,-0.425206610853,0.425206610853,,1
142848,6,VBG,chocking,-0.425206610853,0.425206610853,,1
142862,1,RB,goldenly,,-1.28540636591,-1.28540636591,1
142869,1,VBN,idecided,,-1.28540636591,-1.28540636591,1
142871,4,JJ,imperceptible,-1.42520661085,-0.860199755057,-2.28540636591,1
142879,103,JJ,undecided,-1.94178213659,0.0359644339583,-1.90581770264,1
142882,51,VBG,revealing,-1.77570385794,-0.227931539558,-2.00363539749,1
142884,1,VBG,westernizing,-0.425206610853,0.425206610853,,1
142887,1,JJ,philidelphian,,-1.28540636591,-1.28540636591,1
142911,1,VBN,forecasted,,-1.28540636591,-1.28540636591,1
142915,2,VBG,serviing,-1.42520661085,-0.860199755057,-2.28540636591,1
142938,6,RB,inadequately,-0.688241016687,-3.18212784994,-3.87036886663,1
142939,5,JJ,courtious,,-1.28540636591,-1.28540636591,1
142947,1,JJ,indivdiual,,-1.28540636591,-1.28540636591,1
142954,33,VBG,wavering,-1.76916101207,-0.238711378311,-2.00787239038,1
142958,13,VBG,refueling,-2.54068382827,0.876765839109,-1.66391798916,1
142960,12,VBN,hightailed,-1.68824101669,-0.374772927887,-2.06301394457,1
142969,1,VBG,deglecting,,-1.28540636591,-1.28540636591,1
142971,4,VBN,sensored,-1.42520661085,-0.860199755057,-2.28540636591,1
142976,1,JJ,unethusiastic,-0.425206610853,0.425206610853,,1
142977,1,RB,devlishly,,-1.28540636591,-1.28540636591,1
142980,1,RB,alldaylong,,-1.28540636591,-1.28540636591,1
142982,1,VBN,overhandled,-0.425206610853,0.425206610853,,1
142987,1,VBG,dacing,,-1.28540636591,-1.28540636591,1
142989,2,JJ,ridicoulous,-1.42520661085,-0.860199755057,-2.28540636591,1
142999,1,VBN,blemished,-0.425206610853,0.425206610853,,1
143004,1,RB,accdentally,-0.425206610853,0.425206610853,,1
143010,3,RB,revoltingly,-0.425206610853,0.425206610853,,1
143013,2,JJ,lebanonese,,-1.28540636591,-1.28540636591,1
143014,19,VBN,elbowed,-1.21370250566,-1.31963137369,-2.53333387935,1
143017,1,RB,rectnly,,-1.28540636591,-1.28540636591,1
143020,284,VBN,lucked,-2.5088645399,0.83526228693,-1.67360225297,1
143026,2,VBG,outfitting,-0.425206610853,0.425206610853,,1
143033,3927,RB,freshly,-2.49559593874,0.817872150056,-1.67772378869,1
143035,1,VBG,flouncing,,-1.28540636591,-1.28540636591,1
143047,1,JJ,avilable,-0.425206610853,0.425206610853,,1
143050,87,JJ,gloppy,-0.890870183202,-2.25251717784,-3.14338736104,1
143054,24,VBD,pleaded,-1.10327851597,-1.59716534922,-2.70044386519,1
143061,2,VBN,tentacled,,-1.28540636591,-1.28540636591,1
143069,98,VBG,declining,-0.68236445035,-3.21775175968,-3.90011621003,1
143077,10,RB,helplessly,-2.16217220502,0.362192666279,-1.79997953874,1
143113,1,JJ,maaaagical,,-1.28540636591,-1.28540636591,1
143117,4,JJ,epileptic,-1.42520661085,-0.860199755057,-2.28540636591,1
143120,1,VBN,chaptered,,-1.28540636591,-1.28540636591,1
143126,2,VBG,diging,-1.42520661085,-0.860199755057,-2.28540636591,1
143131,67,RB,ally,-1.68394087925,-0.382152458252,-2.06609333751,1
143141,1,VBN,exctied,-0.425206610853,0.425206610853,,1
143148,2,VB,reemphasize,-0.425206610853,0.425206610853,,1
143162,1,VBN,minaturized,,-1.28540636591,-1.28540636591,1
143166,1,JJ,querimonious,-0.425206610853,0.425206610853,,1
143169,2,VBG,strategizing,-1.42520661085,-0.860199755057,-2.28540636591,1
143173,1,JJ,ungnawed,,-1.28540636591,-1.28540636591,1
143178,3,JJ,contiguous,-1.01016911157,-1.86019975506,-2.87036886663,1
143182,1,VBG,eviscerating,-0.425206610853,0.425206610853,,1
143186,7,JJ,nicaraguan,-3.23256153291,1.72476274566,-1.50779878725,1
143245,1,JJ,surealistic,,-1.28540636591,-1.28540636591,1
143247,3062,JJ,major,-1.39075533424,-0.929945166383,-2.32070050062,1
143252,1,VBG,diing,,-1.28540636591,-1.28540636591,1
143256,1,VBN,simplefied,-0.425206610853,0.425206610853,,1
143259,1,JJ,sybaritic,,-1.28540636591,-1.28540636591,1
143261,1,VBG,incentivizing,-0.425206610853,0.425206610853,,1
143265,2,VBN,contended,,-1.28540636591,-1.28540636591,1
143274,13,RB,elswhere,-0.955721327552,-2.0301247565,-2.98584608405,1
143288,1,JJ,delicicous,,-1.28540636591,-1.28540636591,1
143290,1,VBN,hentered,-0.425206610853,0.425206610853,,1
143309,1075,VBG,refilling,-1.78796842325,-0.207809326816,-1.99577775006,1
143310,1,RB,parenthetically,,-1.28540636591,-1.28540636591,1
143312,100,VBN,disrespected,-0.484100299907,-5.44516225578,-5.92926255568,1
143313,3,VBG,swiveling,-2.01016911157,0.139800244943,-1.87036886663,1
143314,54,JJ,vocal,-1.78777669024,-0.208123058477,-1.99589974872,1
143323,252,JJ,sarcastic,-0.825057706317,-2.50689124553,-3.33194895185,1
143324,9,RB,abysmally,-0.595131612295,-3.86019975506,-4.45533136735,1
143325,2,RB,quirkly,-1.42520661085,-0.860199755057,-2.28540636591,1
143328,6,VBG,classing,-3.01016911157,1.46172833983,-1.54844077174,1
143335,2,RB,hihgly,,-1.28540636591,-1.28540636591,1
143340,20,VBN,disenchanted,-0.499207192297,-5.1081272685,-5.6073344608,1
143342,1,JJ,purchese,-0.425206610853,0.425206610853,,1
143348,2,JJ,michican,-0.425206610853,0.425206610853,,1
143350,1,JJ,driveable,,-1.28540636591,-1.28540636591,1
143356,10,JJ,ancillary,-1.16217220502,-1.44516225578,-2.6073344608,1
143373,1,VBG,pureeing,,-1.28540636591,-1.28540636591,1
143378,1,VBN,submersed,,-1.28540636591,-1.28540636591,1
143382,1,JJ,nutritous,,-1.28540636591,-1.28540636591,1
143385,3,VBN,carmilized,,-1.28540636591,-1.28540636591,1
143387,1,RB,definiteeeely,,-1.28540636591,-1.28540636591,1
143390,2,VB,dramatize,-1.42520661085,-0.860199755057,-2.28540636591,1
143402,2,RB,necesarrily,-1.42520661085,-0.860199755057,-2.28540636591,1
143414,11,VBN,outvoted,-0.88463822949,-2.27523725434,-3.15987548383,1
143420,1,RB,reaaaaaaally,-0.425206610853,0.425206610853,,1
143428,1,JJ,sabiet,,-1.28540636591,-1.28540636591,1
143431,4,RB,unjustly,-1.42520661085,-0.860199755057,-2.28540636591,1
143432,1,VBN,retrofied,,-1.28540636591,-1.28540636591,1
143450,1,VBG,farthing,,-1.28540636591,-1.28540636591,1
143451,1,VBG,fuckingoutstanding,,-1.28540636591,-1.28540636591,1
143466,31,VBG,paddling,-2.57204799918,0.917407823606,-1.65464017558,1
143473,6,VBG,surrendering,-1.01016911157,-1.86019975506,-2.87036886663,1
143479,2,JJ,horrable,-0.425206610853,0.425206610853,,1
143485,1,VBG,segmenting,,-1.28540636591,-1.28540636591,1
143494,15,VBN,manged,-1.33209720646,-1.052844833,-2.38494203946,1
143499,1,RB,atmohsphere,,-1.28540636591,-1.28540636591,1
143504,1,VBN,higlighted,-0.425206610853,0.425206610853,,1
143508,112,VBN,diluted,-0.984634019467,-1.93820226706,-2.92283628653,1
143509,9,VBG,rejecting,-0.787776690238,-2.66755467711,-3.45533136735,1
143512,78,VBN,captured,-2.38868073483,0.675853145183,-1.71282758964,1
143516,1,VBN,reassessed,-0.425206610853,0.425206610853,,1
143517,6,RB,acutely,-3.01016911157,1.46172833983,-1.54844077174,1
143529,7,VBN,incinerated,-1.23256153291,-1.27523725434,-2.50779878725,1
143530,11,VBG,smoldering,-1.29967572877,-1.12323416089,-2.42290988966,1
143533,33,JJ,parmesian,-2.01016911157,0.139800244943,-1.87036886663,1
143541,4,VBG,cavorting,-0.840244110132,-2.44516225578,-3.28540636591,1
143546,6928,RB,barely,-0.900052036294,-2.21950735876,-3.11955939505,1
143568,19,JJ,northeastern,-3.6731341243,2.22726308619,-1.4458710381,1
143575,1,VBG,supmazing,,-1.28540636591,-1.28540636591,1
143600,31,VBG,hing,-1.37940292124,-0.953309159449,-2.33271208069,1
143634,1,JJ,unoffered,-0.425206610853,0.425206610853,,1
143637,660,VBG,forgetting,-1.18419851135,-1.39071447176,-2.57491298311,1
143641,22,VBG,evaluating,-1.18419851135,-1.39071447176,-2.57491298311,1
143651,3,VBG,arching,-2.01016911157,0.139800244943,-1.87036886663,1
143665,1,VBG,expieriencing,-0.425206610853,0.425206610853,,1
143671,545,VBG,sounding,-1.89326721106,-0.0393080786648,-1.93257528973,1
143674,1,VBN,emplied,,-1.28540636591,-1.28540636591,1
143681,1,JJ,afternoonish,,-1.28540636591,-1.28540636591,1
143688,178,JJ,displeased,-0.792415585041,-2.64679611695,-3.43921170199,1
143689,19,JJ,unlabeled,-1.08817162358,-1.63780733372,-2.7259789573,1
143690,1,RB,deffenetly,,-1.28540636591,-1.28540636591,1
143697,331,VBG,viewing,-1.76247101612,-0.24976656682,-2.01223758294,1
143704,3,VBN,calloused,,-1.28540636591,-1.28540636591,1
143709,1,VBG,underbaking,-0.425206610853,0.425206610853,,1
143729,1,VBG,yengling,,-1.28540636591,-1.28540636591,1
143732,1,JJ,eggish,-0.425206610853,0.425206610853,,1
143765,1,JJ,illinoian,,-1.28540636591,-1.28540636591,1
143768,9,VBN,reverted,-0.595131612295,-3.86019975506,-4.45533136735,1
143773,1,RB,yearlong,-0.425206610853,0.425206610853,,1
143785,9,JJ,gynormous,-3.5951316123,2.13980024494,-1.45533136735,1
143794,26,VBN,imposed,-0.955721327552,-2.0301247565,-2.98584608405,1
143801,1,JJ,enouch,-0.425206610853,0.425206610853,,1
143807,21,VBG,pertaining,-1.23256153291,-1.27523725434,-2.50779878725,1
143813,5,JJ,unloved,-0.74713470574,-2.86019975506,-3.6073344608,1
143818,1,RB,omly,-0.425206610853,0.425206610853,,1
143820,1,JJ,hevous,,-1.28540636591,-1.28540636591,1
143828,7,JJ,veterinary,-1.64759903219,-0.445162255778,-2.09276128797,1
143845,5,JJ,idealistic,-2.74713470574,1.13980024494,-1.6073344608,1
143846,1,JJ,tradditional,,-1.28540636591,-1.28540636591,1
143856,1523,RB,nowhere,-1.16185648228,-1.44595169221,-2.60780817449,1
143874,1,JJ,attenitive,,-1.28540636591,-1.28540636591,1
143880,1,RB,thanfully,-0.425206610853,0.425206610853,,1
143882,122,VBN,irked,-0.786088340085,-2.67516786122,-3.46125620131,1
143890,1,JJ,univited,-0.425206610853,0.425206610853,,1
143897,1,VBN,whichsurprised,,-1.28540636591,-1.28540636591,1
143898,1,JJ,unwarmed,-0.425206610853,0.425206610853,,1
143907,1,VBN,bombbarded,-0.425206610853,0.425206610853,,1
143917,37,RB,chocolately,-3.04969747576,1.50903405461,-1.54066342115,1
143920,2,RB,mcnally,-1.42520661085,-0.860199755057,-2.28540636591,1
143921,134,VBG,assisting,-1.70993608779,-0.337778720405,-2.04771480819,1
143926,2,VBN,cartoned,-0.425206610853,0.425206610853,,1
143936,1,RB,lonly,,-1.28540636591,-1.28540636591,1
143943,2,RB,absofreakinlutely,,-1.28540636591,-1.28540636591,1
143945,93,RB,apiece,-1.6789632031,-0.390714471756,-2.06967767485,1
143949,1,RB,neverly,-0.425206610853,0.425206610853,,1
143950,1,VB,klanten,-0.425206610853,0.425206610853,,1
143953,8,JJ,aerial,-2.42520661085,0.724762745664,-1.70044386519,1
143957,88,VBG,raging,-1.67518486386,-0.397227778715,-2.07241264258,1
143958,153,RB,likewise,-1.61650526309,-0.500024190813,-2.1165294539,1
143959,2,RB,questioningly,-0.425206610853,0.425206610853,,1
143964,26,JJ,portugese,-1.80371823411,-0.182127849944,-1.98584608405,1
143967,22,VBG,stoping,-2.29967572877,0.554837744222,-1.74483798455,1
143971,2,VBN,overcrowed,-0.425206610853,0.425206610853,,1
143994,405,JJ,energetic,-2.54782589752,0.886043652697,-1.66178224482,1
143996,7,VBG,lashing,-0.647599032189,-3.44516225578,-4.09276128797,1
143998,1,JJ,memoral,-0.425206610853,0.425206610853,,1
144013,1,VBG,gelling,-0.425206610853,0.425206610853,,1
144028,286,VBD,scooped,-1.17568701149,-1.41160969607,-2.58729670756,1
144032,111,VBG,existing,-1.33697942784,-1.04240308628,-2.37938251412,1
144033,18,VBN,illustrated,-1.5951316123,-0.53827166017,-2.13340327247,1
144037,1,VBG,censoring,-0.425206610853,0.425206610853,,1
144038,2,VBN,neeeded,-1.42520661085,-0.860199755057,-2.28540636591,1
144039,1,JJ,unironed,-0.425206610853,0.425206610853,,1
144040,3,VBG,lambasting,-1.01016911157,-1.86019975506,-2.87036886663,1
144046,4,VBG,trampling,-0.425206610853,0.425206610853,,1
144051,1960,JJ,concerned,-1.4149382754,-0.880810034732,-2.29574831013,1
144062,1,VBG,dyeing,,-1.28540636591,-1.28540636591,1
144063,3,JJ,scamble,-2.01016911157,0.139800244943,-1.87036886663,1
144064,3,VBN,toughened,-1.01016911157,-1.86019975506,-2.87036886663,1
144067,1,RB,ghoulishly,,-1.28540636591,-1.28540636591,1
144073,13,VBN,manipulated,-0.955721327552,-2.0301247565,-2.98584608405,1
144080,3,VBN,jettisoned,-1.01016911157,-1.86019975506,-2.87036886663,1
144087,1,VBN,lurred,,-1.28540636591,-1.28540636591,1
144090,1,RB,awkardly,-0.425206610853,0.425206610853,,1
144091,1,VBN,owened,,-1.28540636591,-1.28540636591,1
144096,1,VBN,corperatized,,-1.28540636591,-1.28540636591,1
144099,1,VB,stuporize,,-1.28540636591,-1.28540636591,1
144101,11,JJ,tunisian,-1.88463822949,-0.0528448329995,-1.93748306249,1
144107,294,VBN,enclosed,-2.03991645497,0.184194364301,-1.85572209067,1
144108,1,JJ,oktoberfestish,,-1.28540636591,-1.28540636591,1
144113,1,RB,tuely,,-1.28540636591,-1.28540636591,1
144115,1,VBN,distinquished,-0.425206610853,0.425206610853,,1
144118,1,VBN,gawdamned,,-1.28540636591,-1.28540636591,1
144129,98,VBG,itching,-1.58048483633,-0.564743871531,-2.14522870786,1
144132,2,RB,incrediably,,-1.28540636591,-1.28540636591,1
144133,4,RB,lolly,,-1.28540636591,-1.28540636591,1
144139,1,VBN,crunchified,-0.425206610853,0.425206610853,,1
144140,3,VBN,healthified,,-1.28540636591,-1.28540636591,1
144145,1,RB,rotissiere,-0.425206610853,0.425206610853,,1
