word,PMI_Positive,PMI_Negative,SOW,count,POS_Tag,tag
unspreadable,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
gyuere,-1.425206611,-2.285406366,0.860199755,2,RB,1
smuthering,-0.425206611,,-0.425206611,1,VBG,1
handtossed,-0.425206611,,-0.425206611,1,VBN,1
fugly,-3.747134706,-1.437409459,-2.309725246,10,RB,1
adapting,-1.425206611,-2.285406366,0.860199755,8,VBG,1
jelly,-1.040506262,-2.811543797,1.771037535,841,RB,1
frequenting,-0.858817495,-3.231079204,2.372261709,443,VBG,1
betting,-1.269411938,-2.460084897,1.190672959,228,VBG,1
undoubting,,-1.285406366,1.285406366,1,VBG,1
paried,-0.425206611,,-0.425206611,1,VBN,1
comical,-1.865779202,-1.948371379,0.082592176,190,JJ,1
morraccan,-0.425206611,,-0.425206611,1,JJ,1
messsed,,-1.285406366,1.285406366,1,VBN,1
tatsted,-0.425206611,,-0.425206611,3,VBN,1
airfried,-0.425206611,,-0.425206611,1,VBN,1
abandonded,-0.425206611,,-0.425206611,1,VBD,1
blazingly,-0.84024411,-3.285406366,2.445162256,4,RB,1
cracked,-1.204672136,-2.54584366,1.341171525,999,VBN,1
transfering,,-1.285406366,1.285406366,1,VBG,1
reaaallllly,,-1.285406366,1.285406366,1,RB,1
postively,-0.425206611,,-0.425206611,2,RB,1
carbonized,,-1.285406366,1.285406366,3,VBN,1
lovelessly,,-1.285406366,1.285406366,1,RB,1
heeded,-2.049697476,-1.851003542,-0.198693934,37,VBD,1
uploading,-1.562710135,-2.159875484,0.597165349,11,VBG,1
sportfishing,-0.425206611,,-0.425206611,1,VBG,1
detained,-0.84024411,-3.285406366,2.445162256,4,VBN,1
younging,-0.425206611,,-0.425206611,1,VBG,1
outnumbered,-1.631657488,-2.10483412,0.473176632,30,VBN,1
autoadded,,-1.285406366,1.285406366,1,VBD,1
downing,-1.238121058,-2.500419257,1.262298199,130,VBG,1
pulvarized,-0.425206611,,-0.425206611,1,VBN,1
imperialistic,-0.425206611,,-0.425206611,2,JJ,1
shorly,-0.425206611,,-0.425206611,1,RB,1
koble,-0.425206611,,-0.425206611,1,JJ,1
exempting,,-1.285406366,1.285406366,1,VBG,1
handeling,,-1.285406366,1.285406366,1,VBG,1
uncanning,-0.425206611,,-0.425206611,1,VBG,1
knowldgeable,-0.425206611,,-0.425206611,1,JJ,1
exvegetarian,-0.425206611,,-0.425206611,1,JJ,1
pleeeese,,-1.285406366,1.285406366,1,JJ,1
advanced,-1.305366841,-2.416110058,1.110743217,127,JJ,1
clamouring,,-1.285406366,1.285406366,1,VBG,1
gifted,-0.778843565,-3.487040227,2.708196662,69,VBN,1
unsuspecting,-1.688241017,-2.063013945,0.374772928,96,VBG,1
informative,-0.644333336,-4.112512244,3.468178909,809,JJ,1
dirtying,-0.425206611,,-0.425206611,2,VBG,1
hopalicious,-0.747134706,-3.607334461,2.860199755,15,JJ,1
exausting,,-1.285406366,1.285406366,1,VBG,1
varous,-0.425206611,,-0.425206611,1,JJ,1
readily,-0.987085498,-2.917674581,1.930589083,279,RB,1
maiinly,,-1.285406366,1.285406366,1,RB,1
speical,-1.425206611,-2.285406366,0.860199755,12,JJ,1
endorsing,-1.162172205,-2.607334461,1.445162256,5,VBG,1
vouching,-1.425206611,-2.285406366,0.860199755,2,VBG,1
decimated,-1.010169112,-2.870368867,1.860199755,3,VBN,1
advertized,-1.747134706,-2.02237196,0.275237254,5,VBN,1
calculating,-1.678963203,-2.069677675,0.390714472,31,VBG,1
kosten,-0.425206611,,-0.425206611,2,VB,1
tollerated,-0.425206611,,-0.425206611,1,VBN,1
uncontrolled,-1.747134706,-2.02237196,0.275237254,5,JJ,1
finely,-1.038436837,-2.815442656,1.77700582,335,RB,1
crispified,-1.425206611,-2.285406366,0.860199755,2,VBN,1
deliiiicous,-0.425206611,,-0.425206611,1,JJ,1
extrememly,-1.425206611,-2.285406366,0.860199755,14,RB,1
serous,,-1.285406366,1.285406366,1,JJ,1
dichromatic,,-1.285406366,1.285406366,1,JJ,1
hieroglyphic,,-1.285406366,1.285406366,1,JJ,1
ultmimately,,-1.285406366,1.285406366,1,RB,1
blantently,,-1.285406366,1.285406366,1,RB,1
prematurely,-1.195724765,-2.55842486,1.362700096,29,RB,1
powerwashed,,-1.285406366,1.285406366,1,VBN,1
failingly,-0.425206611,,-0.425206611,1,RB,1
goodhearted,-0.425206611,,-0.425206611,1,VBN,1
blatantly,-3.611907325,-1.453248053,-2.158659272,173,RB,1
radically,-1.803718234,-1.985846084,0.18212785,13,RB,1
fivish,-0.425206611,,-0.425206611,1,JJ,1
parsly,-0.425206611,,-0.425206611,1,RB,1
despising,,-1.285406366,1.285406366,1,VBG,1
superceded,,-1.285406366,1.285406366,1,VBD,1
luscious,-0.614778855,-4.307101437,3.692322582,268,JJ,1
fomerly,,-1.285406366,1.285406366,1,RB,1
permitting,-0.683940879,-3.892063938,3.208123058,67,VBG,1
tappy,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
propelling,-0.425206611,,-0.425206611,1,VBG,1
younger,-1.380744077,-2.331282888,0.950538811,1278,JJR,1
apologizing,-2.515003281,-1.671712147,-0.843291135,464,VBG,1
maybeeven,-0.425206611,,-0.425206611,1,RB,1
spanked,-1.041877971,-2.808968322,1.767090351,92,VBN,1
serious,-1.384593593,-2.327195872,0.942602279,2767,JJ,1
remarkable,-1.125646329,-2.663917989,1.53827166,715,JJ,1
graphing,-0.425206611,,-0.425206611,1,VBG,1
managable,-0.910633438,-3.092761288,2.18212785,7,JJ,1
leathered,-1.425206611,-2.285406366,0.860199755,2,VBN,1
comfortingly,-0.84024411,-3.285406366,2.445162256,4,RB,1
brothed,-1.425206611,-2.285406366,0.860199755,2,VBN,1
punctuating,-1.010169112,-2.870368867,1.860199755,3,VBG,1
says,-1.692803734,-2.059763673,0.366959938,8234,VBZ,1
giniling,,-1.285406366,1.285406366,1,VBG,1
slowed,-1.54595877,-2.173985083,0.628026313,137,VBD,1
comforting,-0.741526059,-3.629989666,2.888463607,706,VBG,1
uhmaaazing,-0.425206611,,-0.425206611,1,VBG,1
alreadly,-0.425206611,,-0.425206611,1,RB,1
undranken,,-1.285406366,1.285406366,1,JJ,1
icanteven,,-1.285406366,1.285406366,1,RB,1
pioneered,-0.425206611,,-0.425206611,5,VBN,1
holistic,-0.78777669,-3.455331367,2.667554677,9,JJ,1
tallying,-2.425206611,-1.700443865,-0.724762746,12,VBG,1
oedered,-0.425206611,,-0.425206611,1,VBN,1
angering,-2.425206611,-1.700443865,-0.724762746,4,VBG,1
evevning,-0.425206611,,-0.425206611,1,VBG,1
murican,-0.425206611,,-0.425206611,2,JJ,1
chaired,-0.84024411,-3.285406366,2.445162256,4,VBN,1
modifying,-0.70531453,-3.787906706,3.082592176,17,VBG,1
operational,-1.865779202,-1.948371379,0.082592176,38,JJ,1
remodelled,-2.425206611,-1.700443865,-0.724762746,4,VBN,1
confounded,-1.747134706,-2.02237196,0.275237254,5,VBN,1
sphere,-0.575623453,-4.621689754,4.0460663,101,RB,1
modified,-1.168233958,-2.598289321,1.430055363,159,VBN,1
vally,-1.162172205,-2.607334461,1.445162256,15,RB,1
apealing,,-1.285406366,1.285406366,2,VBG,1
tinted,-1.155117447,-2.617981705,1.462864258,68,VBN,1
sued,-2.20281419,-1.782906025,-0.419908164,24,VBN,1
disaapointed,-1.425206611,-2.285406366,0.860199755,6,VBN,1
reliving,-1.347204099,-2.367868526,1.020664427,36,VBG,1
alway,-0.712200916,-3.756197847,3.043996931,255,RB,1
recuperating,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
smackingly,-1.425206611,-2.285406366,0.860199755,4,RB,1
isnequilly,-0.425206611,,-0.425206611,1,RB,1
stupidly,-1.486607156,-2.226512677,0.739905521,96,RB,1
branched,-0.548941979,-4.890268424,4.341326445,73,VBN,1
shinning,-1.010169112,-2.870368867,1.860199755,15,VBG,1
imagining,-1.524742284,-2.192296962,0.667554677,105,VBG,1
yuummmmmylicious,-0.425206611,,-0.425206611,1,JJ,1
rasied,-0.425206611,,-0.425206611,2,VBN,1
cookiing,-1.425206611,-2.285406366,0.860199755,2,VBG,1
bitesized,-0.425206611,,-0.425206611,2,VBN,1
unbiasedly,-0.425206611,,-0.425206611,1,RB,1
receding,-1.425206611,-2.285406366,0.860199755,6,VBG,1
condescendingly,-4.125646329,-1.400883583,-2.724762746,26,RB,1
devastated,-1.273203517,-2.455331367,1.18212785,54,VBN,1
ocationally,,-1.285406366,1.285406366,1,RB,1
rouletted,,-1.285406366,1.285406366,1,VBN,1
decited,-0.425206611,,-0.425206611,1,VBN,1
crassly,,-1.285406366,1.285406366,1,RB,1
pleasureable,,-1.285406366,1.285406366,1,JJ,1
favoritive,-0.425206611,,-0.425206611,1,JJ,1
friendlily,-0.425206611,,-0.425206611,2,RB,1
puckeringly,-0.425206611,,-0.425206611,2,RB,1
absentminded,-2.010169112,-1.870368867,-0.139800245,6,VBD,1
satisfyingly,-0.918246622,-3.073902261,2.155655639,38,RB,1
reenforced,,-1.285406366,1.285406366,1,VBN,1
readonably,-0.425206611,,-0.425206611,2,RB,1
electrified,-0.425206611,,-0.425206611,2,VBN,1
unfriendly,-2.944281176,-1.561987304,-1.382293872,963,RB,1
wailed,-0.425206611,,-0.425206611,2,VBD,1
obvisiously,,-1.285406366,1.285406366,1,RB,1
_during,,-1.285406366,1.285406366,1,VBG,1
weakling,-0.647599032,-4.092761288,3.445162256,7,VBG,1
creepily,-1.884638229,-1.937483062,0.052844833,11,RB,1
fusioned,,-1.285406366,1.285406366,2,VBN,1
surviving,-1.698225105,-2.05592452,0.357699415,58,VBG,1
freudian,-1.425206611,-2.285406366,0.860199755,4,JJ,1
unpretentiously,-0.425206611,,-0.425206611,2,RB,1
facking,-2.425206611,-1.700443865,-0.724762746,8,VBG,1
looing,-0.425206611,,-0.425206611,2,VBG,1
white,-1.062383503,-2.771288757,1.708905254,19004,JJ,1
authentcaily,-0.425206611,,-0.425206611,1,RB,1
ahmazing,-0.425206611,,-0.425206611,16,VBG,1
screwing,-3.211802973,-1.511287773,-1.700515199,138,VBG,1
joyuously,-0.425206611,,-0.425206611,1,RB,1
sassing,,-1.285406366,1.285406366,1,VBG,1
criticing,-0.425206611,,-0.425206611,1,VBG,1
argualbly,-0.425206611,,-0.425206611,1,RB,1
confessed,-1.117084315,-2.677723789,1.560639473,21,VBN,1
organinic,-0.425206611,,-0.425206611,1,JJ,1
tanning,-1.195724765,-2.55842486,1.362700096,29,VBG,1
unoaked,-1.425206611,-2.285406366,0.860199755,6,JJ,1
fondest,-0.595131612,-4.455331367,3.860199755,27,JJS,1
politly,,-1.285406366,1.285406366,2,RB,1
priming,,-1.285406366,1.285406366,2,VBG,1
ukrainian,-0.747134706,-3.607334461,2.860199755,10,JJ,1
boiling,-1.28388031,-2.44209554,1.15821523,651,VBG,1
overexpanded,-0.425206611,,-0.425206611,1,VBN,1
definatly,-0.875372334,-3.18487949,2.309507156,97,RB,1
cluttering,-2.232561533,-1.770833193,-0.46172834,14,VBG,1
mesmerizingly,-0.425206611,,-0.425206611,1,RB,1
cuddled,-1.010169112,-2.870368867,1.860199755,6,VBN,1
niceest,-0.425206611,,-0.425206611,1,JJS,1
theaming,-0.425206611,,-0.425206611,1,VBG,1
sparely,-2.010169112,-1.870368867,-0.139800245,3,RB,1
quixkly,-0.425206611,,-0.425206611,1,RB,1
crystalized,-0.688241017,-3.870368867,3.18212785,6,VBN,1
cautioned,-1.162172205,-2.607334461,1.445162256,20,VBN,1
subjugated,-0.425206611,,-0.425206611,2,VBN,1
welled,-1.747134706,-2.02237196,0.275237254,5,VBD,1
eatseverything,-0.425206611,,-0.425206611,1,VBG,1
naked,-1.013641303,-2.863449453,1.849808149,624,JJ,1
upappitized,,-1.285406366,1.285406366,2,JJ,1
unlicensed,-0.425206611,,-0.425206611,1,JJ,1
brunchactually,,-1.285406366,1.285406366,1,RB,1
architecturally,-0.865779202,-3.211405784,2.345626582,19,RB,1
vegeteble,-0.425206611,,-0.425206611,1,JJ,1
tooled,,-1.285406366,1.285406366,1,VBN,1
professed,-0.972694406,-2.948371379,1.975676972,19,VBN,1
addled,-1.595131612,-2.133403272,0.53827166,9,VBN,1
misinterpereted,-0.425206611,,-0.425206611,1,VBN,1
bombilicious,,-1.285406366,1.285406366,1,JJ,1
unappealing,-2.783893256,-1.598289321,-1.185603935,318,VBG,1
queueing,-0.425206611,,-0.425206611,2,VBG,1
citied,,-1.285406366,1.285406366,1,VBN,1
fiddling,-2.84024411,-1.584966648,-1.255277462,16,VBG,1
come,-1.167583748,-2.599255017,1.431671268,86094,VB,1
experianced,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
murderously,-0.84024411,-3.285406366,2.445162256,4,RB,1
pescetarian,-0.983202064,-2.925863979,1.942661915,53,JJ,1
remolded,-3.010169112,-1.548440772,-1.46172834,6,VBN,1
sunkissed,-0.766243529,-3.533333879,2.767090351,19,VBN,1
beveraged,,-1.285406366,1.285406366,1,VBN,1
posssibly,,-1.285406366,1.285406366,1,RB,1
enraptured,-0.425206611,,-0.425206611,3,VBN,1
manageably,,-1.285406366,1.285406366,1,RB,1
capping,-1.103278516,-2.700443865,1.597165349,8,VBG,1
theminced,-0.425206611,,-0.425206611,1,VBN,1
bobbled,-0.425206611,,-0.425206611,1,VBN,1
locking,-1.069062801,-2.759337554,1.690274754,25,VBG,1
attributing,-1.647599032,-2.092761288,0.445162256,7,VBG,1
physical,-1.518316015,-2.197943525,0.679627509,192,JJ,1
seaoning,,-1.285406366,1.285406366,1,VBG,1
muffled,-1.939779784,-1.906894743,-0.032885041,20,VBN,1
mahogonied,-0.425206611,,-0.425206611,1,VBN,1
minimize,-1.277649422,-2.449793184,1.172143761,65,VB,1
caressing,-1.010169112,-2.870368867,1.860199755,6,VBG,1
grinned,-1.479654395,-2.232938946,0.753284551,27,VBN,1
flirting,-2.577209704,-1.65313815,-0.924071554,240,VBG,1
abstained,-0.884638229,-3.159875484,2.275237254,11,VBN,1
formulating,,-1.285406366,1.285406366,1,VBG,1
immediantly,-0.425206611,,-0.425206611,1,RB,1
kneeling,-3.232561533,-1.507798787,-1.724762746,7,VBG,1
dumbfounding,,-1.285406366,1.285406366,1,VBG,1
franciscan,-1.273203517,-2.455331367,1.18212785,27,JJ,1
usurally,-0.425206611,,-0.425206611,2,RB,1
mugged,-1.961259511,-1.895459848,-0.065799663,29,VBN,1
accommadating,-0.425206611,,-0.425206611,5,VBG,1
styled,-0.925193983,-3.056990157,2.131796174,239,VBN,1
correcting,-2.197796115,-1.784977375,-0.412818739,82,VBG,1
appetitive,,-1.285406366,1.285406366,1,JJ,1
edlerly,,-1.285406366,1.285406366,1,RB,1
frattastic,-0.425206611,,-0.425206611,1,JJ,1
shunned,-1.817524034,-1.977284071,0.159760037,21,VBN,1
worldly,-0.831198971,-3.312887102,2.481688132,53,RB,1
pirouetted,-0.425206611,,-0.425206611,1,VBN,1
uncomfotably,-0.425206611,,-0.425206611,2,RB,1
proceded,-4.332097206,-1.384942039,-2.947155167,15,VBN,1
loudest,-1.716972735,-2.042836063,0.325863327,71,JJS,1
baffled,-2.46960073,-1.685944295,-0.783656435,198,VBN,1
scornful,,-1.285406366,1.285406366,3,JJ,1
showviolationtable,,-1.285406366,1.285406366,1,JJ,1
reasuring,-0.425206611,,-0.425206611,1,VBG,1
comofortable,-0.425206611,,-0.425206611,1,JJ,1
hoarding,-1.088171624,-2.725978957,1.637807334,19,VBG,1
disposed,-2.010169112,-1.870368867,-0.139800245,15,VBN,1
hard,-1.364732147,-2.348527111,0.983794965,27401,JJ,1
vested,-0.955721328,-2.985846084,2.030124757,13,JJ,1
americanizing,-0.84024411,-3.285406366,2.445162256,4,VBG,1
prepapred,-0.425206611,,-0.425206611,2,VBN,1
toiled,-1.425206611,-2.285406366,0.860199755,4,VBN,1
ingeniously,-1.162172205,-2.607334461,1.445162256,5,RB,1
recommded,-0.425206611,,-0.425206611,2,VBN,1
zigzagged,,-1.285406366,1.285406366,1,VBN,1
booked,-1.431155877,-2.279481532,0.848325655,1215,VBN,1
cally,-0.425206611,,-0.425206611,1,RB,1
pring,-0.425206611,,-0.425206611,2,VBG,1
unperturbed,,-1.285406366,1.285406366,1,JJ,1
obviosly,-1.162172205,-2.607334461,1.445162256,5,RB,1
aquinted,-0.425206611,,-0.425206611,1,VBN,1
noarding,-0.425206611,,-0.425206611,1,VBG,1
eaching,-0.425206611,,-0.425206611,1,VBG,1
recgnized,,-1.285406366,1.285406366,1,VBN,1
rectangled,,-1.285406366,1.285406366,1,VBN,1
crused,-0.425206611,,-0.425206611,2,VBN,1
baited,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
reordering,-0.773129914,-3.507798787,2.734668873,14,VBG,1
ranting,-1.401359869,-2.309653912,0.908294043,120,VBG,1
prolonged,-1.70531453,-2.050941112,0.345626582,34,VBN,1
disserted,,-1.285406366,1.285406366,1,VBN,1
atemosphere,-0.425206611,,-0.425206611,1,RB,1
yappy,-1.010169112,-2.870368867,1.860199755,6,JJ,1
functioning,-1.544505539,-2.175223448,0.630717909,63,VBG,1
aptly,-1.03616432,-2.819742794,1.783578473,84,RB,1
tbese,-0.425206611,,-0.425206611,1,JJ,1
dolling,-0.425206611,,-0.425206611,1,VBG,1
tauted,,-1.285406366,1.285406366,1,VBN,1
skidded,-0.84024411,-3.285406366,2.445162256,4,VBD,1
tazzing,-0.425206611,,-0.425206611,1,VBG,1
oriinal,-0.425206611,,-0.425206611,1,JJ,1
someething,-0.425206611,,-0.425206611,1,VBG,1
unrecoverable,,-1.285406366,1.285406366,1,JJ,1
suddenly,-1.611619735,-2.12034712,0.508727385,594,RB,1
cosmically,,-1.285406366,1.285406366,1,RB,1
fearfully,,-1.285406366,1.285406366,1,RB,1
ravishingly,-0.747134706,-3.607334461,2.860199755,5,RB,1
demeaned,-2.010169112,-1.870368867,-0.139800245,3,VBN,1
besically,,-1.285406366,1.285406366,1,RB,1
unprompted,-3.010169112,-1.548440772,-1.46172834,6,JJ,1
pausing,-1.647599032,-2.092761288,0.445162256,21,VBG,1
vining,-0.425206611,,-0.425206611,1,VBG,1
languidly,-0.425206611,,-0.425206611,1,RB,1
unclogged,-0.425206611,,-0.425206611,3,JJ,1
shielded,-0.884638229,-3.159875484,2.275237254,11,VBD,1
overstepped,,-1.285406366,1.285406366,1,VBD,1
berkely,-0.425206611,,-0.425206611,1,RB,1
sreasonable,-0.425206611,,-0.425206611,1,JJ,1
prompting,-1.155117447,-2.617981705,1.462864258,68,VBG,1
efing,-0.425206611,,-0.425206611,1,VBG,1
discusting,-4.232561533,-1.39232157,-2.840239963,28,VBG,1
conducted,-1.261707879,-2.469830937,1.208123058,25,VBN,1
discredited,-1.425206611,-2.285406366,0.860199755,2,VBN,1
stemming,-1.232561533,-2.507798787,1.275237254,7,VBG,1
unmarinated,-1.162172205,-2.607334461,1.445162256,5,JJ,1
additonal,-1.273203517,-2.455331367,1.18212785,9,JJ,1
inconvenienceing,,-1.285406366,1.285406366,1,VBG,1
nonchalantly,-2.540683828,-1.663917989,-0.876765839,26,RB,1
bosomed,-0.425206611,,-0.425206611,2,VBN,1
yonago,-0.425206611,,-0.425206611,1,RB,1
anaming,-0.425206611,,-0.425206611,1,VBG,1
littled,-1.425206611,-2.285406366,0.860199755,2,VBN,1
expropriating,,-1.285406366,1.285406366,1,VBG,1
aaamazing,-0.425206611,,-0.425206611,6,VBG,1
bespeckled,-0.84024411,-3.285406366,2.445162256,4,VBN,1
frostingly,,-1.285406366,1.285406366,1,RB,1
scarfable,-0.84024411,-3.285406366,2.445162256,4,JJ,1
cobblestoned,-0.425206611,,-0.425206611,1,VBN,1
brainwashable,,-1.285406366,1.285406366,1,JJ,1
crisping,-1.747134706,-2.02237196,0.275237254,5,VBG,1
enjoyied,,-1.285406366,1.285406366,1,VBN,1
pirated,,-1.285406366,1.285406366,1,VBN,1
devinely,-0.425206611,,-0.425206611,1,RB,1
toothachingly,-0.425206611,,-0.425206611,1,RB,1
premiere,-0.952453614,-2.993225614,2.040772001,49,RB,1
flavoral,,-1.285406366,1.285406366,2,JJ,1
realzied,,-1.285406366,1.285406366,1,VBN,1
craving,-1.077976862,-2.743625066,1.665648204,10106,VBG,1
ravinous,,-1.285406366,1.285406366,1,JJ,1
causally,-1.425206611,-2.285406366,0.860199755,2,RB,1
narly,-1.425206611,-2.285406366,0.860199755,2,RB,1
enveloping,-0.562710135,-4.744837985,4.18212785,11,VBG,1
underwhelming,-2.93555107,-1.563838937,-1.371712133,1168,VBG,1
sickenly,-2.010169112,-1.870368867,-0.139800245,6,RB,1
posolutely,,-1.285406366,1.285406366,1,RB,1
churning,-1.495595939,-2.21829217,0.722696231,63,VBG,1
atoning,,-1.285406366,1.285406366,1,VBG,1
affrimative,,-1.285406366,1.285406366,1,JJ,1
vegetating,-0.425206611,,-0.425206611,1,VBG,1
financed,-1.162172205,-2.607334461,1.445162256,5,VBN,1
pitted,-0.877718816,-3.178491162,2.300772346,26,VBN,1
danfing,-0.425206611,,-0.425206611,1,VBG,1
revisited,-1.117084315,-2.677723789,1.560639473,105,VBN,1
dethroned,-0.747134706,-3.607334461,2.860199755,5,VBN,1
convinced,-1.14859689,-2.627939992,1.479343103,1093,VBN,1
reaally,-1.425206611,-2.285406366,0.860199755,4,RB,1
coastered,,-1.285406366,1.285406366,1,VBN,1
guilting,-0.425206611,,-0.425206611,1,VBG,1
alike,-0.833671456,-3.305305923,2.471634467,584,RB,1
cleaned,-1.810928543,-1.981357872,0.170429329,2046,VBN,1
serverely,,-1.285406366,1.285406366,2,RB,1
flemming,-1.131475408,-2.654640176,1.523164768,31,VBG,1
explicable,,-1.285406366,1.285406366,1,JJ,1
minimilistic,-0.425206611,,-0.425206611,1,JJ,1
inlcuding,-0.425206611,,-0.425206611,2,VBG,1
iverly,-0.425206611,,-0.425206611,1,RB,1
reestablished,-0.425206611,,-0.425206611,1,VBN,1
recenly,-1.425206611,-2.285406366,0.860199755,2,RB,1
liquered,-0.425206611,,-0.425206611,1,VBN,1
vaginatarian,,-1.285406366,1.285406366,1,JJ,1
believe,-1.195243037,-2.559107583,1.363864545,14091,VB,1
technologically,-1.425206611,-2.285406366,0.860199755,8,RB,1
sacking,,-1.285406366,1.285406366,1,VBG,1
vauled,-0.425206611,,-0.425206611,1,VBN,1
ary,-1.010169112,-2.870368867,1.860199755,3,JJ,1
matic,-1.162172205,-2.607334461,1.445162256,5,JJ,1
cleverly,-1.044116444,-2.804780525,1.760664082,86,RB,1
detached,-1.87586802,-1.942518652,0.066650633,41,VBN,1
constently,-1.010169112,-2.870368867,1.860199755,3,RB,1
formatted,-0.965774992,-2.963478271,1.997703279,16,VBN,1
unpaved,-0.425206611,,-0.425206611,6,JJ,1
drooping,-2.425206611,-1.700443865,-0.724762746,4,VBG,1
adoreable,-0.425206611,,-0.425206611,1,JJ,1
supposed,-2.272066866,-1.755329061,-0.516737804,6090,VBN,1
demurely,-0.425206611,,-0.425206611,2,RB,1
viennese,-0.78777669,-3.455331367,2.667554677,9,JJ,1
zenned,-0.425206611,,-0.425206611,1,VBN,1
afganian,,-1.285406366,1.285406366,2,JJ,1
clashing,-2.273203517,-1.754891649,-0.518311868,18,VBG,1
idled,,-1.285406366,1.285406366,1,VBN,1
stowing,-0.425206611,,-0.425206611,1,VBG,1
untracked,-0.425206611,,-0.425206611,1,JJ,1
maniacally,-1.162172205,-2.607334461,1.445162256,5,RB,1
masticated,-1.162172205,-2.607334461,1.445162256,5,VBN,1
misbehaving,-2.647599032,-1.633329669,-1.014269363,14,VBG,1
thnksgiving,-0.425206611,,-0.425206611,1,VBG,1
toppling,-1.273203517,-2.455331367,1.18212785,9,VBG,1
rocous,-0.425206611,,-0.425206611,1,JJ,1
neceessarily,,-1.285406366,1.285406366,1,RB,1
goobled,-0.425206611,,-0.425206611,2,VBN,1
propping,-1.425206611,-2.285406366,0.860199755,8,VBG,1
moving,-1.065180378,-2.766265543,1.701085166,3595,VBG,1
ecpecting,-0.425206611,,-0.425206611,1,VBG,1
incapacitated,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
deluding,,-1.285406366,1.285406366,3,VBG,1
flared,-1.425206611,-2.285406366,0.860199755,8,VBN,1
returtning,-0.425206611,,-0.425206611,1,VBG,1
starved,-1.635773597,-2.101694413,0.465920816,243,VBN,1
